,filename,genre,hash,minNeighbors,people,scaleFactor
374,"['2006_01bbbb06-115a-4993-b28e-9e30dea19184_country', 'jpg']",country,01bbbb06-115a-4993-b28e-9e30dea19184,4,3,1.09
375,"['2006_07209a3d-955d-4889-ac8a-8b54a0f744d3_hip-hop', 'jpg']",hip-hop,07209a3d-955d-4889-ac8a-8b54a0f744d3,4,0,1.09
376,"['2006_1deab224-1c7c-45b1-a081-8f9f4655c0fe_hip-hop', 'jpg']",hip-hop,1deab224-1c7c-45b1-a081-8f9f4655c0fe,4,0,1.09
377,"['2006_2531f259-9f0e-4424-9c5b-e2275bd42239_pop', 'jpg']",pop,2531f259-9f0e-4424-9c5b-e2275bd42239,4,0,1.09
378,"['2006_2c8efc87-84d5-4519-8898-934c82c6bf46_rock', 'jpg']",rock,2c8efc87-84d5-4519-8898-934c82c6bf46,4,1,1.09
379,"['2006_2ef79631-26b6-4b63-b55c-8863394003cc_electronic', 'jpg']",electronic,2ef79631-26b6-4b63-b55c-8863394003cc,4,1,1.09
380,"['2006_39790482-0def-4b62-8daf-7cb8051aa71b_electronic', 'jpg']",electronic,39790482-0def-4b62-8daf-7cb8051aa71b,4,0,1.09
381,"['2006_441a4aea-4451-419a-98dc-2b5fe242dc04_electronic', 'jpg']",electronic,441a4aea-4451-419a-98dc-2b5fe242dc04,4,0,1.09
382,"['2006_45090fb9-77ab-3a0f-b6fd-37f6db33c2aa_rock', 'jpg']",rock,45090fb9-77ab-3a0f-b6fd-37f6db33c2aa,4,1,1.09
383,"['2006_47c4a416-cf8b-44b2-ae05-7f810c6e149e_electronic', 'jpg']",electronic,47c4a416-cf8b-44b2-ae05-7f810c6e149e,4,0,1.09
384,"['2006_49133b41-e394-34cd-91b0-3795f9208bf3_electronic', 'jpg']",electronic,49133b41-e394-34cd-91b0-3795f9208bf3,4,0,1.09
385,"['2006_4d7cc51a-28fe-4f4c-8b5a-f91a12ee00e3_electronic', 'jpg']",electronic,4d7cc51a-28fe-4f4c-8b5a-f91a12ee00e3,4,0,1.09
386,"['2006_4e390c3e-a1eb-4e20-9679-8d52ca76dee6_hip-hop', 'jpg']",hip-hop,4e390c3e-a1eb-4e20-9679-8d52ca76dee6,4,1,1.09
387,"['2006_57172fbc-f0dd-4a14-9e97-d7d366f90e01_electronic', 'jpg']",electronic,57172fbc-f0dd-4a14-9e97-d7d366f90e01,4,2,1.09
388,"['2006_650ae81b-89d2-46cf-a3f6-be34046a7303_hip-hop', 'jpg']",hip-hop,650ae81b-89d2-46cf-a3f6-be34046a7303,4,0,1.09
389,"['2006_69ffac87-4f95-47ba-8826-a9ae8e643f61_electronic', 'jpg']",electronic,69ffac87-4f95-47ba-8826-a9ae8e643f61,4,0,1.09
390,"['2006_6a76b16c-be39-3175-a4e8-8ed2ac969a6d_rock', 'jpg']",rock,6a76b16c-be39-3175-a4e8-8ed2ac969a6d,4,0,1.09
391,"['2006_6a902bb8-31bd-32a9-bef2-31cdfff84082_pop', 'jpg']",pop,6a902bb8-31bd-32a9-bef2-31cdfff84082,4,0,1.09
392,"['2006_6bb236f1-4c11-3308-bae0-804a90ae347b_pop', 'jpg']",pop,6bb236f1-4c11-3308-bae0-804a90ae347b,4,0,1.09
393,"['2006_7e1cceaf-cfe8-44a5-bc4e-35505940e8f6_country', 'jpg']",country,7e1cceaf-cfe8-44a5-bc4e-35505940e8f6,4,0,1.09
394,"['2006_823d0afc-b1ff-4be2-b995-47565a417005_pop', 'jpg']",pop,823d0afc-b1ff-4be2-b995-47565a417005,4,0,1.09
395,"['2006_82f14d3d-094c-4c93-8892-51d5099f6872_rock', 'jpg']",rock,82f14d3d-094c-4c93-8892-51d5099f6872,4,0,1.09
396,"['2006_84d537c0-bc24-43dc-ba55-377c25e9c17a_rock', 'jpg']",rock,84d537c0-bc24-43dc-ba55-377c25e9c17a,4,2,1.09
397,"['2006_9393e707-e105-42b5-aaac-c2a524a7a589_country', 'jpg']",country,9393e707-e105-42b5-aaac-c2a524a7a589,4,0,1.09
398,"['2006_97b97ec9-8b73-3a0d-aa3c-bd5ae117453e_electronic', 'jpg']",electronic,97b97ec9-8b73-3a0d-aa3c-bd5ae117453e,4,0,1.09
399,"['2006_9820fea9-39da-3e96-830a-202b6cde8253_pop', 'jpg']",pop,9820fea9-39da-3e96-830a-202b6cde8253,4,1,1.09
400,"['2006_a047b949-977d-4f8e-ad97-c7fdd621fe79_hip-hop', 'jpg']",hip-hop,a047b949-977d-4f8e-ad97-c7fdd621fe79,4,0,1.09
401,"['2006_af3388d9-3416-4dfc-9453-8927f5b0a0bf_electronic', 'jpg']",electronic,af3388d9-3416-4dfc-9453-8927f5b0a0bf,4,0,1.09
402,"['2006_afdcccfe-5188-4718-b238-a6145487afba_pop', 'jpg']",pop,afdcccfe-5188-4718-b238-a6145487afba,4,0,1.09
403,"['2006_b0beb1c8-1ed7-3dda-a77a-ad48fde73104_pop', 'jpg']",pop,b0beb1c8-1ed7-3dda-a77a-ad48fde73104,4,0,1.09
404,"['2006_b5d8192f-6924-4e2c-952b-b10b69eb2cfa_electronic', 'jpg']",electronic,b5d8192f-6924-4e2c-952b-b10b69eb2cfa,4,0,1.09
405,"['2006_bb572612-98ed-4cea-8893-2cdc5dee7c81_country', 'jpg']",country,bb572612-98ed-4cea-8893-2cdc5dee7c81,4,4,1.09
406,"['2006_bd18c7e3-7248-4f68-90f7-f5f0c4c491ac_country', 'jpg']",country,bd18c7e3-7248-4f68-90f7-f5f0c4c491ac,4,0,1.09
407,"['2006_cc491072-7ed0-40c1-a36b-4499e86de2b5_hip-hop', 'jpg']",hip-hop,cc491072-7ed0-40c1-a36b-4499e86de2b5,4,1,1.09
408,"['2006_d61a6676-7851-4a10-811a-cb9aaed06d23_pop', 'jpg']",pop,d61a6676-7851-4a10-811a-cb9aaed06d23,4,0,1.09
409,"['2006_daf41569-527f-4ab1-8cda-d28a438873cc_electronic', 'jpg']",electronic,daf41569-527f-4ab1-8cda-d28a438873cc,4,0,1.09
410,"['2006_dd54d9da-975d-4b47-bbc4-c809f99f9426_country', 'jpg']",country,dd54d9da-975d-4b47-bbc4-c809f99f9426,4,0,1.09
411,"['2006_e30870f0-4c78-4465-98ed-40077948a650_rock', 'jpg']",rock,e30870f0-4c78-4465-98ed-40077948a650,4,0,1.09
412,"['2006_e403facd-913e-4ab4-a8b4-d397c79550e2_electronic', 'jpg']",electronic,e403facd-913e-4ab4-a8b4-d397c79550e2,4,0,1.09
413,"['2006_e8bd2c33-ff7d-40dd-84ba-c016d8d08c7b_country', 'jpg']",country,e8bd2c33-ff7d-40dd-84ba-c016d8d08c7b,4,1,1.09
414,"['2006_efe4802f-5faf-39b2-8e62-ea01b9906460_country', 'jpg']",country,efe4802f-5faf-39b2-8e62-ea01b9906460,4,0,1.09
415,"['2006_f7b5f3c0-a688-4433-85bf-f478ddf5edff_hip-hop', 'jpg']",hip-hop,f7b5f3c0-a688-4433-85bf-f478ddf5edff,4,1,1.09
416,"['2007_0194abe3-f137-3757-b639-2566af63036d_electronic', 'jpg']",electronic,0194abe3-f137-3757-b639-2566af63036d,4,0,1.09
417,"['2007_07d28133-913d-4121-9f5a-a96f991c3733_electronic', 'jpg']",electronic,07d28133-913d-4121-9f5a-a96f991c3733,4,3,1.09
418,"['2007_13742f8b-d981-48b5-b1e0-1acb3e21d520_electronic', 'jpg']",electronic,13742f8b-d981-48b5-b1e0-1acb3e21d520,4,0,1.09
419,"['2007_14ccf0a8-9085-4713-97f9-e9da16dbed2f_electronic', 'jpg']",electronic,14ccf0a8-9085-4713-97f9-e9da16dbed2f,4,0,1.09
420,"['2007_163ecae4-6bb7-479d-8e90-92aa03cb79bc_country', 'jpg']",country,163ecae4-6bb7-479d-8e90-92aa03cb79bc,4,1,1.09
421,"['2007_17a635c3-c8ec-4dbd-a438-5e540d49e3a3_pop', 'jpg']",pop,17a635c3-c8ec-4dbd-a438-5e540d49e3a3,4,0,1.09
422,"['2007_24a08714-2e03-4798-b739-d9a2cc5bf5f2_pop', 'jpg']",pop,24a08714-2e03-4798-b739-d9a2cc5bf5f2,4,0,1.09
423,"['2007_29f32ce1-8b4c-4757-bd11-d9a072fc11db_rock', 'jpg']",rock,29f32ce1-8b4c-4757-bd11-d9a072fc11db,4,1,1.09
424,"['2007_331b3e8d-c13d-4664-b066-2c455c77ffd2_country', 'jpg']",country,331b3e8d-c13d-4664-b066-2c455c77ffd2,4,0,1.09
425,"['2007_3a2c6c46-5b25-4690-8bde-d4ce9f4d211f_hip-hop', 'jpg']",hip-hop,3a2c6c46-5b25-4690-8bde-d4ce9f4d211f,4,0,1.09
426,"['2007_3a65e08a-a077-4fcf-b81b-901fa9104fc8_rock', 'jpg']",rock,3a65e08a-a077-4fcf-b81b-901fa9104fc8,4,1,1.09
427,"['2007_3bfea784-6dfd-48bc-9f0a-c280d591f8f9_pop', 'jpg']",pop,3bfea784-6dfd-48bc-9f0a-c280d591f8f9,4,0,1.09
428,"['2007_3e5abaf6-faca-4d56-b272-d6931e1bd164_country', 'jpg']",country,3e5abaf6-faca-4d56-b272-d6931e1bd164,4,0,1.09
429,"['2007_437a177e-71a7-4cc3-9af4-f6fad7636fdc_pop', 'jpg']",pop,437a177e-71a7-4cc3-9af4-f6fad7636fdc,4,0,1.09
430,"['2007_47949ab9-3cbd-4fe0-8e6a-46539a6cae80_electronic', 'jpg']",electronic,47949ab9-3cbd-4fe0-8e6a-46539a6cae80,4,0,1.09
431,"['2007_4eb56cea-ca17-4f14-bf98-cfdef3947c7f_hip-hop', 'jpg']",hip-hop,4eb56cea-ca17-4f14-bf98-cfdef3947c7f,4,0,1.09
432,"['2007_60e1752d-8eb1-4b53-a2f1-0f3c4226e25d_pop', 'jpg']",pop,60e1752d-8eb1-4b53-a2f1-0f3c4226e25d,4,0,1.09
433,"['2007_6acf7da7-d6e5-4a92-b160-5efe87ed68a7_pop', 'jpg']",pop,6acf7da7-d6e5-4a92-b160-5efe87ed68a7,4,1,1.09
434,"['2007_79373ec3-88b1-4186-815c-1633b0011f75_electronic', 'jpg']",electronic,79373ec3-88b1-4186-815c-1633b0011f75,4,1,1.09
435,"['2007_7cef5d37-90ac-4b7e-8e76-31a02363f431_hip-hop', 'jpg']",hip-hop,7cef5d37-90ac-4b7e-8e76-31a02363f431,4,0,1.09
436,"['2007_805e1717-04f2-39c2-86fb-64d036d63c11_country', 'jpg']",country,805e1717-04f2-39c2-86fb-64d036d63c11,4,0,1.09
437,"['2007_81e0d103-5fbe-4765-8c75-8ba33c30b36b_country', 'jpg']",country,81e0d103-5fbe-4765-8c75-8ba33c30b36b,4,0,1.09
438,"['2007_97f5ade7-e87d-480c-a956-cab764c0a6bf_country', 'jpg']",country,97f5ade7-e87d-480c-a956-cab764c0a6bf,4,0,1.09
439,"['2007_9f33230f-a517-467e-bf7a-dcd13d3e3a71_pop', 'jpg']",pop,9f33230f-a517-467e-bf7a-dcd13d3e3a71,4,0,1.09
440,"['2007_a1307a83-8a01-4e6c-9b69-ba1aa01b9171_country', 'jpg']",country,a1307a83-8a01-4e6c-9b69-ba1aa01b9171,4,0,1.09
441,"['2007_a5d1ef39-09af-45ea-a3d7-8af0a91a691a_hip-hop', 'jpg']",hip-hop,a5d1ef39-09af-45ea-a3d7-8af0a91a691a,4,1,1.09
442,"['2007_b12c60d7-80c9-4391-b885-22dd289759e7_hip-hop', 'jpg']",hip-hop,b12c60d7-80c9-4391-b885-22dd289759e7,4,2,1.09
443,"['2007_bd10b986-eca8-40a9-8ded-dd7804d271fb_hip-hop', 'jpg']",hip-hop,bd10b986-eca8-40a9-8ded-dd7804d271fb,4,1,1.09
444,"['2007_c98a6b0b-dc91-431c-9be1-bbbc74833642_pop', 'jpg']",pop,c98a6b0b-dc91-431c-9be1-bbbc74833642,4,0,1.09
445,"['2007_cc32d408-de18-4a62-a74e-e5f222582d4c_hip-hop', 'jpg']",hip-hop,cc32d408-de18-4a62-a74e-e5f222582d4c,4,2,1.09
446,"['2007_e3c33f03-3324-3ace-b5e2-887dba7795fd_pop', 'jpg']",pop,e3c33f03-3324-3ace-b5e2-887dba7795fd,4,0,1.09
447,"['2007_e4345f70-efb0-4d01-9add-6f8ca578ed4a_hip-hop', 'jpg']",hip-hop,e4345f70-efb0-4d01-9add-6f8ca578ed4a,4,2,1.09
448,"['2007_e50d6802-fa4c-474f-a003-1d00b89f73c3_electronic', 'jpg']",electronic,e50d6802-fa4c-474f-a003-1d00b89f73c3,4,1,1.09
449,"['2007_ee553dec-4f1a-4d55-8146-32151ee4a466_country', 'jpg']",country,ee553dec-4f1a-4d55-8146-32151ee4a466,4,0,1.09
450,"['2007_eefa6f79-d77c-4030-a6ac-52b8e751d38d_electronic', 'jpg']",electronic,eefa6f79-d77c-4030-a6ac-52b8e751d38d,4,0,1.09
451,"['2007_f6b46dc2-2be1-46c4-b50e-e1ff9300e83a_pop', 'jpg']",pop,f6b46dc2-2be1-46c4-b50e-e1ff9300e83a,4,0,1.09
452,"['2008_09d13236-51ed-458a-b752-832868623f04_hip-hop', 'jpg']",hip-hop,09d13236-51ed-458a-b752-832868623f04,4,0,1.09
453,"['2008_15954da7-7d95-4813-abfe-b7c61e4d0975_hip-hop', 'jpg']",hip-hop,15954da7-7d95-4813-abfe-b7c61e4d0975,4,1,1.09
454,"['2008_16c2685c-36cd-475f-bfaf-8ceb8bbd95ee_pop', 'jpg']",pop,16c2685c-36cd-475f-bfaf-8ceb8bbd95ee,4,0,1.09
455,"['2008_1cd772fd-838a-4a20-b1d7-f6d40877a60b_rock', 'jpg']",rock,1cd772fd-838a-4a20-b1d7-f6d40877a60b,4,1,1.09
456,"['2008_2251575e-382f-49f3-8778-2fd3b731db2c_country', 'jpg']",country,2251575e-382f-49f3-8778-2fd3b731db2c,4,0,1.09
457,"['2008_4157e946-dc6d-44bf-b9b5-ecfef34ed73c_electronic', 'jpg']",electronic,4157e946-dc6d-44bf-b9b5-ecfef34ed73c,4,0,1.09
458,"['2008_6155451e-57a5-4ce0-9a91-8a119fbe59cb_hip-hop', 'jpg']",hip-hop,6155451e-57a5-4ce0-9a91-8a119fbe59cb,4,1,1.09
459,"['2008_61fccb9b-a912-4875-8c86-d889518179c9_country', 'jpg']",country,61fccb9b-a912-4875-8c86-d889518179c9,4,0,1.09
460,"['2008_6312f231-415c-4317-b145-460edfce1806_hip-hop', 'jpg']",hip-hop,6312f231-415c-4317-b145-460edfce1806,4,0,1.09
461,"['2008_72c77ef7-aa04-44b2-ada4-ebb718bf53ac_country', 'jpg']",country,72c77ef7-aa04-44b2-ada4-ebb718bf53ac,4,0,1.09
462,"['2008_7db4927b-6dd8-4e78-abc5-ba51ff5cd9d5_country', 'jpg']",country,7db4927b-6dd8-4e78-abc5-ba51ff5cd9d5,4,0,1.09
463,"['2008_853dc35d-8f09-345e-81e7-cee78e6a5c34_pop', 'jpg']",pop,853dc35d-8f09-345e-81e7-cee78e6a5c34,4,0,1.09
464,"['2008_86c91629-9d6c-416b-8b2e-3ba4e6ed0b07_hip-hop', 'jpg']",hip-hop,86c91629-9d6c-416b-8b2e-3ba4e6ed0b07,4,1,1.09
465,"['2008_8fbf22dc-2393-405b-a6d1-71a7e87cfd08_electronic', 'jpg']",electronic,8fbf22dc-2393-405b-a6d1-71a7e87cfd08,4,0,1.09
466,"['2008_9116ee21-a76f-4322-bbef-7545ad3155f7_hip-hop', 'jpg']",hip-hop,9116ee21-a76f-4322-bbef-7545ad3155f7,4,0,1.09
467,"['2008_954f8d9c-b667-4f3b-a6e0-1e00da7e2371_rock', 'jpg']",rock,954f8d9c-b667-4f3b-a6e0-1e00da7e2371,4,3,1.09
468,"['2008_a01c4390-05eb-4192-9f7c-e1a1e5246e96_electronic', 'jpg']",electronic,a01c4390-05eb-4192-9f7c-e1a1e5246e96,4,0,1.09
469,"['2008_a57ef7f3-7cc3-4552-b945-778531ce0c61_electronic', 'jpg']",electronic,a57ef7f3-7cc3-4552-b945-778531ce0c61,4,0,1.09
470,"['2008_ac3c348f-8d12-40bd-8def-7aa67d4946a3_rock', 'jpg']",rock,ac3c348f-8d12-40bd-8def-7aa67d4946a3,4,0,1.09
471,"['2008_b0621012-1b76-4283-9a94-167cb787dbc2_rock', 'jpg']",rock,b0621012-1b76-4283-9a94-167cb787dbc2,4,1,1.09
472,"['2008_b9c004a2-0c3b-4e09-bee3-d147872a9266_electronic', 'jpg']",electronic,b9c004a2-0c3b-4e09-bee3-d147872a9266,4,0,1.09
473,"['2008_c7ecf410-d423-4cdd-a97d-1e47104fab8c_pop', 'jpg']",pop,c7ecf410-d423-4cdd-a97d-1e47104fab8c,4,2,1.09
474,"['2008_cd37f7e0-592e-4da1-852f-1c416aa4cf57_hip-hop', 'jpg']",hip-hop,cd37f7e0-592e-4da1-852f-1c416aa4cf57,4,0,1.09
475,"['2008_d4cccd1c-61fb-4939-aa53-49798314724e_rock', 'jpg']",rock,d4cccd1c-61fb-4939-aa53-49798314724e,4,0,1.09
476,"['2008_e2b314d5-5a49-48a1-83df-26172acb37d7_country', 'jpg']",country,e2b314d5-5a49-48a1-83df-26172acb37d7,4,0,1.09
477,"['2008_e686f0f9-d7fc-4db3-b918-542e6963ebec_pop', 'jpg']",pop,e686f0f9-d7fc-4db3-b918-542e6963ebec,4,0,1.09
478,"['2008_f677da4a-c069-4ae2-9bde-bafdcaa3eaa9_rock', 'jpg']",rock,f677da4a-c069-4ae2-9bde-bafdcaa3eaa9,4,1,1.09
479,"['2008_f9720b6d-5c8c-42cd-ba94-685394ae4a9a_pop', 'jpg']",pop,f9720b6d-5c8c-42cd-ba94-685394ae4a9a,4,0,1.09
480,"['2008_fe7cefee-997f-4cd7-899e-de5db2566d29_country', 'jpg']",country,fe7cefee-997f-4cd7-899e-de5db2566d29,4,0,1.09
481,"['2009_0584c25b-a8a9-4f0a-8e1b-2ad1549e5ffe_hip-hop', 'jpg']",hip-hop,0584c25b-a8a9-4f0a-8e1b-2ad1549e5ffe,4,0,1.09
482,"['2009_0789780c-0059-44f7-b4f5-5a06de3dcd26_pop', 'jpg']",pop,0789780c-0059-44f7-b4f5-5a06de3dcd26,4,0,1.09
483,"['2009_0f5f0366-f199-46dd-bbbd-34b282890e91_hip-hop', 'jpg']",hip-hop,0f5f0366-f199-46dd-bbbd-34b282890e91,4,0,1.09
484,"['2009_16bca431-2228-4156-8f12-1932b72c2335_pop', 'jpg']",pop,16bca431-2228-4156-8f12-1932b72c2335,4,0,1.09
485,"['2009_254c7aa0-83c4-4ad0-9cb6-39cdff4934dd_country', 'jpg']",country,254c7aa0-83c4-4ad0-9cb6-39cdff4934dd,4,1,1.09
486,"['2009_30e4620f-b5b5-46b5-af6b-57457d33d716_hip-hop', 'jpg']",hip-hop,30e4620f-b5b5-46b5-af6b-57457d33d716,4,0,1.09
487,"['2009_323b22de-fcba-4881-a9e7-7c495000e9ed_electronic', 'jpg']",electronic,323b22de-fcba-4881-a9e7-7c495000e9ed,4,0,1.09
488,"['2009_3a0138b9-1ec5-49ee-a07d-80044fc683db_pop', 'jpg']",pop,3a0138b9-1ec5-49ee-a07d-80044fc683db,4,5,1.09
489,"['2009_4f090737-cafa-4781-be6c-8ade7da5d681_electronic', 'jpg']",electronic,4f090737-cafa-4781-be6c-8ade7da5d681,4,0,1.09
490,"['2009_5aca9cda-fc06-47ce-a5f3-bf415b1710e4_rock', 'jpg']",rock,5aca9cda-fc06-47ce-a5f3-bf415b1710e4,4,0,1.09
491,"['2009_5f9ff8e2-8007-4c2d-9559-b98ec27ff776_pop', 'jpg']",pop,5f9ff8e2-8007-4c2d-9559-b98ec27ff776,4,0,1.09
492,"['2009_74204276-618e-43d5-99e5-829328fee10a_electronic', 'jpg']",electronic,74204276-618e-43d5-99e5-829328fee10a,4,0,1.09
493,"['2009_84c9200f-d9d7-48c0-a274-2df3f1c9a8ba_pop', 'jpg']",pop,84c9200f-d9d7-48c0-a274-2df3f1c9a8ba,4,1,1.09
494,"['2009_88a77286-9fef-405b-be10-a2f12877cb22_country', 'jpg']",country,88a77286-9fef-405b-be10-a2f12877cb22,4,0,1.09
495,"['2009_8c468df7-03af-4245-bd83-be085d9d6bf6_pop', 'jpg']",pop,8c468df7-03af-4245-bd83-be085d9d6bf6,4,0,1.09
496,"['2009_93d7160a-ebfe-4678-908e-037e3952a96e_country', 'jpg']",country,93d7160a-ebfe-4678-908e-037e3952a96e,4,0,1.09
497,"['2009_bff295ae-51d0-470f-b6a9-d511643e753e_rock', 'jpg']",rock,bff295ae-51d0-470f-b6a9-d511643e753e,4,0,1.09
498,"['2009_f8de22b6-c66d-4036-9311-cb80b57c0d32_pop', 'jpg']",pop,f8de22b6-c66d-4036-9311-cb80b57c0d32,4,0,1.09
499,"['2009_faafdc60-4be5-4a22-8e8c-670ec5d385e2_pop', 'jpg']",pop,faafdc60-4be5-4a22-8e8c-670ec5d385e2,4,0,1.09
